Uri,Title,Artist,Genre,danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo
https://open.spotify.com/track/4iYRa2btalAzPZoSYfROqF,xxx. feat. u2.,Kendrick Lamar - U2,conscious hip hop,0.568,0.619,-6.899,0.414,0.138,1.67E-06,0.11,0.293,170.115
https://open.spotify.com/track/0ZN72tCEgbwPXEtj6TPMxK,still ballin,Logic - Wiz Khalifa,conscious hip hop,0.79,0.677,-5.27,0.104,0.0151,1.06E-05,0.169,0.75,160.001
https://open.spotify.com/track/12SJpYZEdj4kzWZ8FPFg4Y,all the stars,Kendrick Lamar - SZA,conscious hip hop,0.715,0.62,-5.428,0.0507,0.0322,0.0142,0.0881,0.456,96.812
https://open.spotify.com/track/2JvzF1RMd7lE3KmFlsyZD8,middle child,J. Cole,conscious hip hop,0.837,0.364,-11.713,0.276,0.149,0,0.271,0.463,123.984
https://open.spotify.com/track/4EAV2cKiqKP5UPZmY6dejk,everyday,Logic - Marshmello,conscious hip hop,0.667,0.741,-4.099,0.0378,0.0425,0,0.0761,0.422,149.908
https://open.spotify.com/track/1oOEkBNp4zWnkD7nWjJdog,snow on tha bluff,J. Cole,conscious hip hop,0.586,0.512,-8.819,0.0668,0.723,0.0002,0.119,0.235,75.857
https://open.spotify.com/track/2ycWek3FNNVHBhz2TcnOzZ,wizard of oz,Logic,conscious hip hop,0.72,0.601,-6.931,0.0376,0.051,0,0.0753,0.0527,146.002
https://open.spotify.com/track/5Lgqu1th1KqlG97OF2gWGe,window pain - outro,J. Cole,conscious hip hop,0.719,0.626,-9.351,0.397,0.0607,0,0.0728,0.179,75.032
https://open.spotify.com/track/4L6QpiLxCLok9wZfFIdiqF,open mic\\aquarius iii,Logic,conscious hip hop,0.751,0.916,-3.917,0.256,0.169,0,0.366,0.745,89.876
https://open.spotify.com/track/6AGON2BGdPmPMJGiiNuuwl,immortal,J. Cole,conscious hip hop,0.744,0.43,-10.604,0.309,0.455,2.73E-06,0.126,0.266,92.039
https://open.spotify.com/track/3pjUyVbFmM96tYhSaKJwTt,change,J. Cole,conscious hip hop,0.74,0.523,-10.753,0.233,0.666,0.00142,0.0968,0.235,97.063
https://open.spotify.com/track/1zjSuvvLpPoJwnywiFIX7E,celebration,Logic,conscious hip hop,0.44,0.968,-3.068,0.301,0.00534,0,0.757,0.503,179.827
https://open.spotify.com/track/5CE0V7z1ePOZQNJNpWxYGA,confessions of a dangerous mind,Logic,conscious hip hop,0.8,0.762,-4.097,0.203,0.381,0,0.0887,0.645,141.971
https://open.spotify.com/track/1vi9adPJiD4d22ybGp25hy,cops shot the kid,Nas - Kanye West,conscious hip hop,0.442,0.71,-5.142,0.684,0.0264,0,0.618,0.508,205.116
https://open.spotify.com/track/5sWbwccBcyHsg5LEKWGZo9,brackets,J. Cole,conscious hip hop,0.678,0.567,-9.148,0.261,0.188,1.67E-06,0.164,0.658,84.039
https://open.spotify.com/track/3GCdLUSnKSMJhs4Tj6CV3s,all the stars,Kendrick Lamar - SZA,conscious hip hop,0.698,0.633,-4.946,0.0597,0.0605,0.000194,0.0926,0.552,96.924
https://open.spotify.com/track/6onwlDmIVKE8bBgyBRSuS0,friends,J. Cole - kiLL edward,conscious hip hop,0.715,0.652,-7.909,0.396,0.101,0,0.11,0.498,109.28
https://open.spotify.com/track/2Wf2u3sZ8rR1sdiBuSbeR0,dadbod,Logic,conscious hip hop,0.81,0.708,-4.657,0.328,0.71,0,0.557,0.722,92.272
https://open.spotify.com/track/5tz69p7tJuGPeMGwNTxYuV,1-800-273-8255,Logic - Alessia Cara - Khalid,conscious hip hop,0.62,0.574,-7.788,0.0479,0.569,0,0.19,0.357,100.023
https://open.spotify.com/track/4Sj8JZ9zZfl8HaOav5yTVq,1-800-273-8255,Logic - Alessia Cara - Khalid,conscious hip hop,0.622,0.593,-7.755,0.0414,0.56,0,0.175,0.369,100.048
https://open.spotify.com/track/2SDFznsHkeFXiPFwN0npVM,commando,Logic - G-Eazy,conscious hip hop,0.845,0.486,-6.473,0.313,0.135,0,0.104,0.142,77.028
https://open.spotify.com/track/7bUcBztfGqO7cSI2gMZeCI,opps,Vince Staples - Yugen Blakrok,conscious hip hop,0.706,0.775,-6.819,0.335,0.152,3.32E-05,0.416,0.847,127.929
https://open.spotify.com/track/5nWZrdb87paLgk6dPGgILz,africaryan,Logic - Neil deGrasse Tyson,conscious hip hop,0.531,0.797,-7.018,0.154,0.154,0,0.0902,0.342,104.027
https://open.spotify.com/track/36vMHXKIom4mwAlQqoD0sh,ink blot,Logic - Juicy J,conscious hip hop,0.749,0.695,-6.592,0.1,0.0538,6.57E-06,0.617,0.416,144.065
https://open.spotify.com/track/3zxAw8PaqpeGZ3Pakkxv3J,without you,Luke Combs - Amanda Shires,contemporary country,0.522,0.659,-6.016,0.0304,0.307,0,0.102,0.355,141.996
https://open.spotify.com/track/5v6gozUHFv9OoNdFYz6p8V,six feet apart,Luke Combs,contemporary country,0.565,0.598,-5.894,0.0276,0.335,0,0.124,0.449,155.814
https://open.spotify.com/track/5ovVcYo2MvjVydFwFyaaqy,i should probably go to bed,Dan + Shay,contemporary country,0.721,0.277,-7.128,0.0365,0.634,0,0.112,0.309,131.935
https://open.spotify.com/track/5eDvChP4WAPPrtaQeI9MhT,beer never broke my heart,Luke Combs,contemporary country,0.54,0.863,-4.483,0.0481,0.0138,0,0.0871,0.64,77
https://open.spotify.com/track/7mldq42yDuxiUNn08nvzHO,body like a back road,Sam Hunt,contemporary country,0.732,0.458,-7.225,0.0311,0.447,0,0.136,0.661,98.938
https://open.spotify.com/track/1dinW5tLGDdPhxtW8vMkUn,christmas time is here - recorded at sound emporium nashville,Devin Dawson,contemporary country,0.431,0.195,-13.207,0.0518,0.802,0,0.0862,0.157,80.983
https://open.spotify.com/track/7zVCrzzEJU7u24sbJPXA5W,what ifs,Kane Brown - Lauren Alaina,contemporary country,0.612,0.799,-4.603,0.0275,0.00898,0,0.172,0.687,125.976
https://open.spotify.com/track/6IBcOGPsniK3Pso1wHIhew,forever after all,Luke Combs,contemporary country,0.487,0.65,-5.195,0.0253,0.191,0,0.0933,0.456,151.964
https://open.spotify.com/track/0Z0kNthq0sS4lvGz9SSlBF,7 summers,Morgan Wallen,contemporary country,0.625,0.775,-5.199,0.0248,0.431,5.23E-05,0.12,0.588,101.961
https://open.spotify.com/track/1HXy5I3HTWq8OvxCn0z7G7,heaven,Kane Brown,contemporary country,0.677,0.556,-6.544,0.0306,0.263,0,0.105,0.521,80.009
https://open.spotify.com/track/2wrJq5XKLnmhRXHIAf9xBa,"10,000 hours",Dan + Shay - Justin Bieber,contemporary country,0.654,0.63,-4.644,0.0259,0.153,0,0.111,0.43,89.991
https://open.spotify.com/track/6gdLyYNuhWBzqwlOFSsXC7,better together,Luke Combs,contemporary country,0.552,0.225,-11.501,0.0477,0.827,0,0.111,0.67,138.002
https://open.spotify.com/track/4bhQq99HRP0whXut7pM5vV,leave right now,Thomas Rhett,contemporary country,0.341,0.576,-7.142,0.0559,0.00732,0,0.142,0.336,147.913
https://open.spotify.com/track/0ZiRSqlSsDlY0UyDYU9CTE,unforgettable,Thomas Rhett,contemporary country,0.66,0.745,-5.499,0.0307,0.0294,0.0002,0.0831,0.828,130.074
https://open.spotify.com/track/4P92FrvmYQSAfOpp4cpFEi,simple,Florida Georgia Line,contemporary country,0.375,0.889,-3.704,0.0991,0.0848,0,0.136,0.881,199.669
https://open.spotify.com/track/1GpPsjjd4D1jsteGYpGGIN,a holly jolly christmas,Brett Eldredge,contemporary country,0.681,0.474,-8.623,0.0423,0.621,1.24E-06,0.137,0.7,71.957
https://open.spotify.com/track/4dFtIGQBrYjiskk7fN5Wmx,glittery - from the kacey musgraves christmas show,Kacey Musgraves - Troye Sivan,contemporary country,0.509,0.307,-9.616,0.0307,0.874,0,0.701,0.392,85.471
https://open.spotify.com/track/30MM5jWpUmOxtTNd9Ey5LZ,unforgettable,Thomas Rhett,contemporary country,0.661,0.75,-5.497,0.0314,0.0303,0.000132,0.0849,0.828,130.077
https://open.spotify.com/track/0OWZFobGSIW9GrSlQ9C5pc,marry me,Thomas Rhett,contemporary country,0.333,0.412,-8.633,0.029,0.0977,0,0.113,0.474,85.028
https://open.spotify.com/track/5Q2P43CJra0uRAogjHyJDK,"baby, its cold outside",Brett Eldredge - Meghan Trainor,contemporary country,0.583,0.572,-4.776,0.0366,0.738,0,0.266,0.684,113.998
https://open.spotify.com/track/5f1joOtoMeyppIcJGZQvqJ,be like that - feat. swae lee & khalid,Kane Brown - Swae Lee - Khalid,contemporary country,0.727,0.626,-8.415,0.0726,0.0469,2.58E-05,0.126,0.322,86.97
https://open.spotify.com/track/1moEucbMhmAK6KVPoNw6ms,christmas time is here,Brett Eldredge,contemporary country,0.369,0.3,-11.994,0.0317,0.921,0.000718,0.168,0.24,75.745
https://open.spotify.com/track/6zLdXcmvIxnAXpz9sXFnIE,craving you,Thomas Rhett - Maren Morris,contemporary country,0.612,0.841,-3.795,0.0353,0.000907,0,0.37,0.499,104.986
https://open.spotify.com/track/34slXA5D75T5S0dwYYRd4J,without you,Luke Combs - Amanda Shires,contemporary country,0.522,0.659,-6.016,0.0304,0.307,0,0.102,0.355,141.996
https://open.spotify.com/track/7Il2yWQmsqKgSkLQvHTPUI,tequila,Dan + Shay,contemporary country,0.474,0.594,-5.756,0.0289,0.0292,0,0.133,0.503,86.131
https://open.spotify.com/track/3npzogdOEiVsieXmmhBepL,the bones,Maren Morris,contemporary country,0.612,0.57,-6.642,0.0347,0.279,0,0.0963,0.335,77.004
https://open.spotify.com/track/2HGymMoOdB4ZYv0AAqYmgF,famous,Mason Ramsey,country,0.534,0.815,-2.815,0.0278,0.708,0,0.111,0.564,159.848
https://open.spotify.com/track/6u7jPi22kF8CTQ3rb9DHE7,old town road  - remix,Lil Nas X - Billy Ray Cyrus,country rap,0.878,0.619,-5.56,0.102,0.0533,0,0.113,0.639,136.041
https://open.spotify.com/track/3fsH9s00dbn9mSgUu7Yi9D,bring u down,Lil Nas X,country rap,0.676,0.511,-6.83,0.0449,0.0759,0,0.113,0.482,120.05
https://open.spotify.com/track/5dW1VZPcFqB4n0P08rGDgm,the git up,Blanco Brown,country rap,0.847,0.678,-8.635,0.109,0.0669,0,0.274,0.811,97.984
https://open.spotify.com/track/7ikRId3U9AXd6tfF2fbItC,rodeo - feat. nas,Lil Nas X - Nas,country rap,0.65,0.637,-6.195,0.0369,0.0814,0.000607,0.51,0.575,140.115
https://open.spotify.com/track/4no0eHn4fEB7tN1yZSXMma,c7osure,Lil Nas X,country rap,0.847,0.742,-5.515,0.247,0.397,0,0.135,0.56,133.989
https://open.spotify.com/track/6fTt0CH2t0mdeB2N9XFG5r,panini,Lil Nas X,country rap,0.703,0.594,-6.146,0.0752,0.342,0,0.123,0.475,153.848
https://open.spotify.com/track/6jmZlyf9DxcIoRrjw02YXm,old town road - remix,Lil Nas X - Billy Ray Cyrus - Mason Ramsey - Young Thug,country rap,0.891,0.503,-5.777,0.226,0.0576,0,0.0763,0.674,136.009
https://open.spotify.com/track/3qIV7Rnj3ZxLs2JcLPUbFV,kick it,Lil Nas X,country rap,0.739,0.484,-9.646,0.226,0.138,0,0.131,0.523,151.878
https://open.spotify.com/track/4ak7xjvBeBOcJGWFDX9w5n,rodeo,Lil Nas X - Cardi B,country rap,0.706,0.679,-5.614,0.0324,0.139,6.98E-05,0.465,0.657,140.081
https://open.spotify.com/track/6woeVu3fVMflqen1t4N6pg,old town road  - seoul town road remix,Lil Nas X - RM - BTS,country rap,0.89,0.513,-5.996,0.154,0.0706,0,0.102,0.61,136.02
https://open.spotify.com/track/53CJANUxooaqGOtdsBTh7O,old town road,Lil Nas X,country rap,0.908,0.517,-6.063,0.129,0.0361,1.73E-06,0.0949,0.471,136.019
https://open.spotify.com/track/4SDgTLDYrJ2UrHbkRkg7MD,panini - dababy remix,Lil Nas X - DaBaby,country rap,0.717,0.598,-5.613,0.0809,0.22,0,0.122,0.496,153.905
https://open.spotify.com/track/2YpeDb67231RjR0MgVLzsG,old town road - remix,Lil Nas X - Billy Ray Cyrus,country rap,0.878,0.619,-5.56,0.102,0.0533,0,0.113,0.639,136.041
https://open.spotify.com/track/2KKijf6Ett4kmVNJze2roh,the git up,Blanco Brown,country rap,0.847,0.678,-8.635,0.109,0.0669,0,0.274,0.811,97.984
https://open.spotify.com/track/1ABQT5SxlUTNapSbSzblGx,f9mily,Lil Nas X - Travis Barker,country rap,0.556,0.534,-7.75,0.0332,0.019,0.00063,0.0859,0.408,170.054
https://open.spotify.com/track/6stYbAJgTszHAHZMPxWWCY,ay mi dios,IAmChino - Pitbull - Yandel - El Chacal,cubaton,0.761,0.829,-3.203,0.0681,0.167,0,0.189,0.813,92.033
https://open.spotify.com/track/6fmQjRuo7XvRFCK2qex5hQ,mi cuarto,Jerry Di,cubaton,0.854,0.525,-4.426,0.214,0.819,0,0.146,0.63,97.054
https://open.spotify.com/track/0OMRAvrtLWE2TvcXorRiB9,la gozadera,Gente De Zona - Marc Anthony,cubaton,0.616,0.989,-1.698,0.0483,0.166,0,0.172,0.902,95.036
https://open.spotify.com/track/5LciLoxa1gK70yIUeoHgRx,to my love - tainy remix,Bomba Estéreo - Tainy,cumbia,0.764,0.59,-4.292,0.0395,0.129,0.00847,0.0851,0.281,99.996
https://open.spotify.com/track/6zBdVVksaTQeAzwfszbovz,lie to me,Mikolas Josef,czech pop,0.835,0.698,-6.52,0.111,0.00512,1.88E-06,0.382,0.664,105.997
https://open.spotify.com/track/5xhJmd0I15jFcEdqxfCzKk,it wont kill ya,The Chainsmokers - Louane,dance pop,0.572,0.53,-8.521,0.0654,0.0647,0.000169,0.127,0.12,170.138
https://open.spotify.com/track/0wJJhRgdHhT93Z3iWdMB0T,hymn,Kesha,dance pop,0.488,0.538,-4.974,0.076,0.147,0,0.305,0.38,67.037
https://open.spotify.com/track/0kN8xEmgMW9mh7UmDYHlJP,versace on the floor,Bruno Mars,dance pop,0.578,0.574,-6.209,0.0454,0.196,0,0.083,0.301,174.152
https://open.spotify.com/track/4PkIDTPGedm0enzdvilLNd,sixteen,Ellie Goulding,dance pop,0.669,0.801,-5.445,0.136,0.268,0,0.0594,0.541,109.919
https://open.spotify.com/track/2ufmtcIFdFpuUYBPXK5f67,graveyard,Halsey,dance pop,0.667,0.583,-5.127,0.0747,0.231,4.48E-05,0.181,0.187,92.043
https://open.spotify.com/track/3AzjcOeAmA57TIOr9zF1ZW,physical,Dua Lipa,dance pop,0.647,0.844,-3.756,0.0457,0.0137,0.000658,0.102,0.746,146.967
https://open.spotify.com/track/5q5gzmbBS5yQzos2BvVr1t,nights with you,MØ,dance pop,0.763,0.671,-4.029,0.1,0.401,1.16E-05,0.375,0.602,120.06
https://open.spotify.com/track/1jg9clsGCDqOumfS0X5xm9,living proof,Camila Cabello,dance pop,0.735,0.514,-5.464,0.082,0.109,0,0.359,0.517,77.566
https://open.spotify.com/track/1cG0umU5TKStygKsPFZ9pY,shed a light,Robin Schulz - David Guetta - Cheat Codes,dance pop,0.483,0.787,-5.244,0.102,0.112,0,0.257,0.58,122.058
https://open.spotify.com/track/2Vdub5mY4lad7w64bFPUez,hey ma  - spanish version,Pitbull - J Balvin - Camila Cabello,dance pop,0.489,0.962,-2.597,0.215,0.0277,6.18E-06,0.128,0.518,104.563
https://open.spotify.com/track/12SCPvDuy54Tl8H2jSELxF,dont say you love me,Fifth Harmony,dance pop,0.585,0.633,-4.944,0.1,0.497,0,0.145,0.378,101.707
https://open.spotify.com/track/3UjJP4ludb74a29P5EHEIo,thumbs,Sabrina Carpenter,dance pop,0.721,0.722,-3.56,0.0577,0.025,0,0.0889,0.112,135.118
https://open.spotify.com/track/5GsJcnO3rgpZFOrzL2EISO,flash pose,Pabllo Vittar - Charli XCX,dance pop,0.773,0.859,-4.516,0.216,0.0226,0.000251,0.342,0.432,124.017
https://open.spotify.com/track/4OafepJy2teCjYJbvFE60J,breathin,Ariana Grande,dance pop,0.568,0.656,-5.413,0.0433,0.0211,1.37E-05,0.213,0.364,100.049
https://open.spotify.com/track/2rYyq0b3XWwmWl0k727OVG,nuh ready nuh ready,Calvin Harris - PARTYNEXTDOOR,dance pop,0.754,0.779,-3.288,0.0387,0.063,2.81E-05,0.0758,0.41,116.003
https://open.spotify.com/track/73h4oe03sZy8bXfQLfnqMv,whos laughing now,Ava Max,dance pop,0.648,0.641,-5.521,0.0389,0.00565,3.63E-06,0.109,0.505,184.021
https://open.spotify.com/track/75dLEqanQTupF3dtP9exT5,yikes,Nicki Minaj,dance pop,0.911,0.637,-8.381,0.447,0.0409,3.68E-05,0.238,0.66,149.996
https://open.spotify.com/track/0pJPdSVti6cTM1Q6xYGmcf,faking it,Calvin Harris - Kehlani - Lil Yachty - Funk Wav,dance pop,0.776,0.589,-4.543,0.115,0.319,0,0.0715,0.668,120.034
https://open.spotify.com/track/5DA77EqppDmCTWGovd4oTP,sex,Cheat Codes - Kris Kross Amsterdam,dance pop,0.51,0.692,-5.825,0.171,0.00451,0,0.138,0.209,102.42
https://open.spotify.com/track/1tH2L4hkZU7IMJbreHFcMs,what makes a woman,Katy Perry,dance pop,0.363,0.594,-7.847,0.079,0.184,0,0.106,0.257,94.639
https://open.spotify.com/track/3UoULw70kMsiVXxW0L3A33,pov,Ariana Grande,dance pop,0.487,0.534,-5.664,0.0555,0.36,0,0.1,0.173,131.798
https://open.spotify.com/track/7JDWhC422Gtk1Bq0mL3OTC,feel something,Bea Miller,dance pop,0.74,0.415,-8.914,0.0707,0.242,0.000156,0.319,0.156,136.029
https://open.spotify.com/track/5Uw7Dut2lZfexn3Y09swpf,find u again,Mark Ronson - Camila Cabello,dance pop,0.605,0.664,-7.162,0.0316,0.00548,3.00E-06,0.204,0.164,103.997
https://open.spotify.com/track/3TKpJrY9q49Mj1JOsM9zGL,family,The Chainsmokers - Kygo,dance pop,0.584,0.607,-6.605,0.0356,0.426,0,0.101,0.374,117.817
https://open.spotify.com/track/32OlwWuMpZ6b0aN2RZOeMS,uptown funk,Mark Ronson - Bruno Mars,dance pop,0.856,0.609,-7.223,0.0824,0.00801,8.15E-05,0.0344,0.928,114.988
https://open.spotify.com/track/03nPEoQOYMuDe7KmGljpmd,no brainer,DJ Khaled - Justin Bieber - Chance the Rapper - Quavo,dance pop,0.527,0.761,-4.708,0.341,0.073,0,0.0865,0.653,135.543
https://open.spotify.com/track/2ogKhhoMClkFXek7ZgxAhN,shameless,Camila Cabello,dance pop,0.377,0.651,-5.437,0.0589,0.0197,5.31E-05,0.174,0.0851,129.607
https://open.spotify.com/track/68EMU2RD1ECNeOeJ5qAXCV,we dont talk anymore,Charlie Puth - Selena Gomez,dance pop,0.728,0.563,-8.053,0.134,0.621,0,0.179,0.352,100.017
https://open.spotify.com/track/1UNs8AlFM8c0uAkSyjIW3P,girlfriend,Charlie Puth,dance pop,0.758,0.583,-6.361,0.0421,0.18,5.12E-05,0.107,0.797,97.537
https://open.spotify.com/track/2zy9TMoZlYGuCNY4TLqG24,dont leave me alone,David Guetta - Anne-Marie,dance pop,0.694,0.617,-7.838,0.0469,0.177,0,0.11,0.496,127.928
https://open.spotify.com/track/3DKpA54hrFIdPN6AtL9HXa,ill never love again - film version - radio edit,Lady Gaga - Bradley Cooper,dance pop,0.45,0.335,-7.464,0.0298,0.785,1.25E-06,0.0979,0.25,109.908
https://open.spotify.com/track/3OTSBoYKO7HzGVj8Bu2OH9,all the time,Zara Larsson,dance pop,0.665,0.799,-2.868,0.0617,0.18,0,0.125,0.5,101.976
https://open.spotify.com/track/6XXYdF6pJR1K3wKvuxmu7n,feel me,Selena Gomez,dance pop,0.71,0.808,-6.703,0.0433,0.44,0.000773,0.0734,0.392,99.989
https://open.spotify.com/track/5N5k9nd479b1xpDZ4usjrg,promises,Calvin Harris - Sam Smith - Jessie Reyez,dance pop,0.781,0.768,-5.991,0.0394,0.0119,4.91E-06,0.325,0.486,123.07
https://open.spotify.com/track/6osaMSJh9NguagEDQcZaKx,loco contigo,DJ Snake - J Balvin - Tyga,dance pop,0.694,0.758,-2.986,0.218,0.278,1.34E-06,0.102,0.371,192.091
https://open.spotify.com/track/3VRk65lHSwqd90TAkQqhvB,swish swish,Katy Perry - Nicki Minaj,dance pop,0.835,0.719,-5.167,0.0559,0.0182,1.90E-05,0.127,0.532,119.946
https://open.spotify.com/track/4HBZA5flZLE435QTztThqH,stuck with u,Ariana Grande - Justin Bieber,dance pop,0.597,0.45,-6.658,0.0418,0.223,0,0.382,0.537,178.765
https://open.spotify.com/track/7gkWXbAxIYuvtOpcN3p9GJ,god is a woman,Ariana Grande,dance pop,0.604,0.673,-5.979,0.0545,0.0268,3.32E-05,0.187,0.287,144.971
https://open.spotify.com/track/5dKyZWlgjWw1oJgLa4GCZD,cool girl,Tove Lo,dance pop,0.671,0.71,-6.997,0.109,0.335,4.76E-06,0.074,0.233,102.022
https://open.spotify.com/track/1oc3jna2ablnfIKLYbKujl,if youre over me,Years & Years,dance pop,0.67,0.853,-4.515,0.0884,0.0622,0,0.0602,0.615,103.843
https://open.spotify.com/track/340UVheS8z3ncW9TTUhAbc,nightmare,Halsey,dance pop,0.611,0.622,-5.075,0.0734,0.0188,0,0.359,0.538,146.11
https://open.spotify.com/track/2iLGgm4O5Hia8aSfSzXS3H,if you leave me now,Charlie Puth - Boyz II Men,dance pop,0.435,0.274,-7.84,0.0358,0.902,0,0.158,0.422,136.123
https://open.spotify.com/track/4Q4jmPHwu0wrJvqrld0FQ6,i would like,Zara Larsson,dance pop,0.486,0.713,-3.949,0.0524,0.0853,0,0.0839,0.297,121.028
https://open.spotify.com/track/0iV9yfj1knFNOSEiuTHZwl,have yourself a merry little christmas,Christina Aguilera,dance pop,0.244,0.274,-10.433,0.04,0.871,1.18E-05,0.0897,0.164,68.534
https://open.spotify.com/track/0lizgQ7Qw35od7CYaoMBZb,santa tell me,Ariana Grande,dance pop,0.525,0.621,-7.364,0.116,0.0489,0,0.294,0.591,191.9
https://open.spotify.com/track/3zDNvfOirISKzV3I6tSRN1,k.o.,Pabllo Vittar,dance pop,0.689,0.713,-4.34,0.0398,0.505,0,0.0846,0.922,155.04
https://open.spotify.com/track/4R2kfaDFhslZEMJqAFNpdd,cardigan,Taylor Swift,dance pop,0.613,0.581,-8.588,0.0424,0.537,0.000345,0.25,0.551,130.033
https://open.spotify.com/track/72jbDTw1piOOj770jWNeaG,paris,The Chainsmokers,dance pop,0.653,0.658,-6.428,0.0304,0.0215,1.66E-06,0.0939,0.219,99.99
https://open.spotify.com/track/76S09sHj7GGMJAtOLjmVQ2,done for me,Charlie Puth - Kehlani,dance pop,0.856,0.632,-3.692,0.074,0.193,0,0.0688,0.697,112.009
https://open.spotify.com/track/6X6SdJzxyw7GzxwP2fr9WV,all i am,Jess Glynne,dance pop,0.74,0.669,-5.199,0.0373,0.0445,0,0.184,0.536,122.007
https://open.spotify.com/track/07G5C1wAil4Mp1qjbd3eTR,week without you,Miley Cyrus,dance pop,0.456,0.633,-6.249,0.0375,0.000448,0.0361,0.58,0.521,89.896
https://open.spotify.com/track/1uoL9GX45dTnmrWQ7Ii1Ft,not afraid anymore,Halsey,dance pop,0.548,0.731,-6.997,0.0704,0.00308,4.02E-05,0.123,0.477,131.973
https://open.spotify.com/track/7nKBxz47S9SD79N086fuhn,subeme la radio,Enrique Iglesias - Descemer Bueno - Zion & Lennox,dance pop,0.684,0.823,-3.297,0.0773,0.0744,0,0.111,0.647,91.048
https://open.spotify.com/track/2ZrHbO88rM6Ijeg0aJmSzl,patient,Charlie Puth,dance pop,0.675,0.604,-6.266,0.193,0.752,0,0.111,0.456,168.034
https://open.spotify.com/track/7fCNUWi6uflDTQ08srxMZk,no excuses,Meghan Trainor,dance pop,0.827,0.658,-3.846,0.0517,0.0224,0,0.0417,0.523,115.016
https://open.spotify.com/track/2fTdRdN73RgIgcUZN33dvt,"baby, im jealous",Bebe Rexha - Doja Cat,dance pop,0.737,0.867,-2.259,0.0458,0.0398,0,0.32,0.506,98.05
https://open.spotify.com/track/5KHzV8Gf3aweIMImliFAOs,happy xmas,Miley Cyrus - Mark Ronson - Sean Ono Lennon,dance pop,0.284,0.637,-4.893,0.0486,0.0626,0,0.371,0.197,92.045
https://open.spotify.com/track/14wf185UxfNbSy8dwt4r4q,mamacita,Black Eyed Peas - Ozuna - J. Rey Soul,dance pop,0.894,0.635,-6.929,0.0473,0.193,0.00105,0.0823,0.428,105.013
https://open.spotify.com/track/3hRZsdTF5uyGA2uhNqEuhm,too much to ask,Niall Horan,dance pop,0.517,0.552,-6.401,0.039,0.375,0,0.106,0.196,153.747
https://open.spotify.com/track/4kLLWz7srcuLKA7Et40PQR,i gotta feeling,Black Eyed Peas,dance pop,0.743,0.766,-6.375,0.0265,0.0873,0,0.509,0.61,127.96
https://open.spotify.com/track/6sI8Q7TTJeA9exw6hxEqq3,blueberry eyes,MAX - SUGA,dance pop,0.746,0.611,-7.034,0.101,0.454,0.000922,0.133,0.411,149.967
https://open.spotify.com/track/7LzouaWGFCy4tkXDOOnEyM,liar,Camila Cabello,dance pop,0.74,0.498,-6.684,0.0456,0.0169,0.00282,0.319,0.652,98.016
https://open.spotify.com/track/7vJS1DPc3FzBtqBs8n3mW5,bad to you,Ariana Grande - Normani - Nicki Minaj,dance pop,0.727,0.583,-7.385,0.0718,0.065,0,0.106,0.629,147.983
https://open.spotify.com/track/5SHhPFh68OhUmuRPymKX9d,undrunk,FLETCHER,dance pop,0.679,0.572,-6.703,0.0781,0.455,2.41E-06,0.127,0.542,92.859
https://open.spotify.com/track/3soOPBuMK8YMdWnV7xpEyf,mad love,Sean Paul - David Guetta - Becky G,dance pop,0.793,0.824,-3.476,0.177,0.006,3.29E-06,0.169,0.611,98.019
https://open.spotify.com/track/41A89rj3GoMG6ktN37L7PG,alice,Lady Gaga,dance pop,0.723,0.88,-4.287,0.038,0.00334,0.0179,0.0632,0.323,123.036
https://open.spotify.com/track/13hvHEstJ4sNbzdroPrPI3,kiss and make up,Dua Lipa - BLACKPINK,dance pop,0.675,0.729,-4.383,0.146,0.0557,0,0.189,0.63,99.986
https://open.spotify.com/track/6Im9k8u9iIzKMrmV7BWtlF,34+35,Ariana Grande,dance pop,0.83,0.585,-6.476,0.094,0.237,0,0.248,0.485,109.978
https://open.spotify.com/track/3OoZagIW3YK8vjt0ws6NOI,shining,DJ Khaled - Beyoncé - JAY-Z,dance pop,0.773,0.81,-5.171,0.116,0.0479,4.45E-06,0.271,0.567,112.002
